,description,url,publishedAt,FinBERT score
92,"Biocon Ltd is quoting at Rs 358.2, up 0.9% on the day as on 12:44 IST on the NSE. The stock is up 37.58% in last one year as compared to a 27.67% spurt in NIFTY and a 47.68% spurt in the Nifty Pharma.",https://www.business-standard.com/markets/capital-market-news/biocon-ltd-up-for-fifth-session-124082200507_1.html,2024-08-22T07:30:00Z,0.0
93,"Indian Overseas Bank is quoting at Rs 63.12, up 1.46% on the day as on 12:44 IST on the NSE. The stock is up 99.43% in last one year as compared to a 27.67% spurt in NIFTY and a 52.68% spurt in the Nifty PSU Bank.",https://www.business-standard.com/markets/capital-market-news/indian-overseas-bank-spurts-1-46-rises-for-fifth-straight-session-124082200508_1.html,2024-08-22T07:30:00Z,0.0
94,The Relative Strength Index of the stock stood at 38.57 on Thursday.,https://economictimes.indiatimes.com/markets/stocks/stock-watch/acc-shares-rise-1-25-per-cent-in-thursdays-trading-session/articleshow/112704103.cms,2024-08-22T07:29:09Z,0.0
95,"A total of 346,435 shares changed hands on the counter till 12:43PM (IST)",https://economictimes.indiatimes.com/markets/stocks/stock-watch/ashok-leyland-shares-rise-0-71-as-sensex-climbs/articleshow/112703608.cms,2024-08-22T07:13:50Z,0.0
96,"At 12:30 IST, the barometer index, the S&P BSE Sensex, jumped 216.16 points or 0.27% to 81,124.04. The Nifty 50 index added 62.60 points or 0.25% to 24,832.80.",https://www.business-standard.com/markets/capital-market-news/barometers-turn-rangebound-bank-shares-in-demand-124082200458_1.html,2024-08-22T07:04:00Z,0.0
97,"A total of 92,096 shares changed hands on the counter till 12:33PM (IST).",https://economictimes.indiatimes.com/markets/stocks/stock-watch/rec-shares-up-0-12-as-nifty-gains/articleshow/112703288.cms,2024-08-22T07:03:31Z,0.5374001860618591
98,"A total of 222,796 shares changed hands on the counter till time (IST).",https://economictimes.indiatimes.com/markets/stocks/stock-watch/gail-shares-fall-0-23-as-nifty-gains/articleshow/112702933.cms,2024-08-22T06:53:17Z,-0.8387652635574341
99,"In the past two months, major PSE index constituents are experiencing profit booking. Here's how analysts view the space",https://www.business-standard.com/markets/news/nifty-pse-off-its-all-time-high-what-s-worrying-the-investors-124082200387_1.html,2024-08-22T06:47:56Z,0.0
100,Thirteen films still shine brightly in Locarno Film Festival's Columbia Pictures retrospective The Lady With the Torch.,https://www.rogerebert.com/festivals/13-films-illuminate-locarno-film-festivals-columbia-pictures-retrospective,2024-08-23T22:13:00Z,0.0
101,"With iOS 18, the Notes app is set to gain several new features. There aren't many updates to the overall design, but Notes has deeper integrations with other apps that add all kinds of new functionality. There are also a few nifty iPad-only Notes features tha…",https://www.macrumors.com/guide/ios-18-notes-app/,2024-08-23T22:05:24Z,0.0
102,"Nifty 50 companies have shown a preference for in-house talent, with 62% promoting internal candidates to CEO roles in the past five years. This trend is attributed to stricter regulations and enhanced succession planning by company boards to minimize the ris…",https://economictimes.indiatimes.com/news/company/corporate-trends/india-inc-looks-within-for-top-bosses-amid-focus-on-succession/articleshow/112748437.cms,2024-08-23T18:51:13Z,0.0
103,"Nifty 50 companies have shown a preference for in-house talent, with 62% promoting internal candidates to CEO roles in the past five years. This trend is attributed to stricter regulations and enhanced succession planning by company boards to minimize the ris…",https://economictimes.indiatimes.com/jobs/c-suite/india-inc-looks-within-for-top-bosses-amid-focus-on-succession/articleshow/112748437.cms,2024-08-23T18:51:13Z,0.0
104,Index provider NSE Indices on Friday announced fashion retailer Trent and state-owned Bharat Electronics (BEL) will replace Divi's Laboratories and LTI Mindtree in the flagship Nifty 50 index,https://www.business-standard.com/markets/news/trent-bel-to-be-added-to-nifty-50-from-sep-30-banga-sells-1-43-in-nykaa-124082301346_1.html,2024-08-23T17:52:53Z,0.0
105,Two generations of middleweight fighters collide in Saturday's main event,https://www.cbssports.com/mma/news/ufc-fight-night-prediction-jared-cannonier-vs-caio-borralho-fight-card-odds-start-time-live-stream/,2024-08-23T17:24:19Z,0.0
106,"Vodafone and 26 other stocks are exiting the Nifty 500 index while Trent and Bharat Electronics joined the Nifty 50, from which LTI Mindtree and Divi's Laboratories exited. Effective from September 30, 2024, these changes will come into effected.",https://economictimes.indiatimes.com/markets/stocks/news/nse-rejig-vodafone-idea-to-exit-nifty-500-nifty-midcap-100/articleshow/112746688.cms,2024-08-23T16:29:26Z,0.0
107,"UPI, on the other hand, is gaining currency by the day. The UPI transactions hit Rs 20.64 lakh crore in the month of July growing by 35% year-on year. It's the third straight month of Rs 20 lakh crore worth of transactions.",https://economictimes.indiatimes.com/markets/cryptocurrency/cbdcs-success-doubtful-upi-already-prevalent-says-former-rbi-deputy-governor/articleshow/112746216.cms,2024-08-23T15:50:17Z,0.0
108,We were wrong. That was the message Friday from TMZ that acknowledged it falsely claimed pop icon Beyoncé would take the stage in Chicago at the Democratic National Convention. The entertainment outlet had claimed the hitmaker was set to warm up the crowd bef…,https://freerepublic.com/focus/f-news/4260328/posts,2024-08-23T15:44:13Z,0.0
109,"JM Financial reports that Canara Bank's addition to the 12-stock Nifty index is projected to attract inflows of $84 million, while Bandhan Bank's removal could lead to outflows of $47 million. The NSE Indices committee announced these changes on Friday, set t…",https://economictimes.indiatimes.com/markets/stocks/news/nifty-bank-reshuffle-state-run-canara-bank-makes-entry-while-bandhan-bank-pushed-out/articleshow/112746090.cms,2024-08-23T15:44:12Z,0.0
110,"Bharat Electronics and Trent to join Nifty 50, Tata Motors DVR to exit multiple indices.",https://www.thehindubusinessline.com/markets/bharat-electronics-trent-new-entrants-in-nifty-50/article68559345.ece,2024-08-23T15:09:15Z,0.0
111,"Trent and Bharat Electronics have been added to the Nifty 50 index, replacing LTI Mindtree and Divi's Laboratories. This update, effective from September 30, 2024, follows a review based on market capitalization and liquidity.",https://economictimes.indiatimes.com/markets/stocks/news/nifty50-rejig-trent-bharat-electronics-added-ltimindtree-divis-exit-index/articleshow/112742982.cms,2024-08-23T14:05:48Z,0.0
112,"Catch up on all the latest gaming news this week, from Fatal Fury to Nintendo's new museum in Japan!",https://www.animenewsnetwork.com/this-week-in-games/2024-08-23/hungry-wolves-alluring-ninja-and-a-stingy-hedgehog/.214444,2024-08-23T14:00:00Z,0.0
113,Sleep soundly and save with this great deal!,https://nypost.com/2024/08/23/shopping/go2sleep-3-ai-powered-tracker-for-a-more-restful-sleep-is-23-off/,2024-08-23T14:00:00Z,0.0
114,"It’s a movie that’s generally watchable but almost instantly forgettable, which the best of Woo never is.",https://www.rogerebert.com/reviews/the-killer-remake-peacock-movie-review-2024,2024-08-23T13:59:00Z,0.0
115,"ICICI Prudential Value Discovery Fund delivers impressive returns with a CAGR of 21%, proving the strength of value investing.",https://www.thehindubusinessline.com/news/icici-mfs-value-fund-delivers-21-cagr-in-20-years/article68558912.ece,2024-08-23T13:56:13Z,0.0
116,"ICICI Prudential Value Discovery Fund delivers impressive returns with a CAGR of 21%, proving the strength of value investing.",https://www.thehindubusinessline.com/markets/icici-mfs-value-fund-delivers-21-cagr-in-20-years/article68558912.ece,2024-08-23T13:56:13Z,0.0
117,"Indian stock market ownership shifting from FPIs to domestic investors, impacting market stability and future growth prospects positively.",https://www.thehindubusinessline.com/markets/heartening-to-see-desi-hands-controlling-market/article68558940.ece,2024-08-23T13:52:37Z,0.0
118,Morgan Stanley and Norges Bank are among other buyers.,https://economictimes.indiatimes.com/markets/stocks/news/gqg-buys-17-1-million-shares-in-ambuja-cements-via-block-deal/articleshow/112743383.cms,2024-08-23T13:32:45Z,0.0
119,"The CPSE ETF has doubled in value recently, but it may be wise to book profits now. Its long-term performance has been inconsistent, and the fund lacks a cohesive investment theme, leading to unpredictable results. With many PSU stocks now overvalued and the …",https://www.thehindubusinessline.com/portfolio/mutual-funds/cpse-etf-take-money-off-the-table/article68551723.ece,2024-08-23T13:16:25Z,0.0
120,"Indian markets ended flat on Friday. Traders were cautious ahead of Fed Chair Jerome Powell's speech later today, which could provide cues on potential U.S. rate cuts. Nifty 50 index inched up by 0.05% to close at 24,823, while the S&P BSE Sensex added 0.04%,…",https://economictimes.indiatimes.com/markets/stocks/etmarkets-podcast/et-market-watch-sensex-ends-flat-nifty-tops-24800-all-eyes-on-fed-chair-powells-speech/podcast/112742980.cms,2024-08-23T13:06:19Z,0.0
121,Enjoy hot drinks that never cool down with the Ember Smart Mug 2 for just $90.,https://www.cnet.com/deals/grab-yourself-the-ember-smart-mug-2-with-a-tasty-60-off-right-now/,2024-08-23T12:50:48Z,0.0
122,"While the market is currently pricing in a 60% chance of a 25 basis point rate cut in September and a 30% chance of a more aggressive 50 basis point cut, there remains some uncertainty. The recent weak NFP payroll data has increased expectations for a rate re…",https://www.business-standard.com/markets/capital-market-news/market-will-react-to-global-signals-124082300917_1.html,2024-08-23T12:47:00Z,0.0
123,"CBS Mornings’ host Gayle King left it at “we shall see,” but Chiefs tight end Travis Kelce never attended the final night of the DNC.",https://nypost.com/2024/08/23/sports/travis-kelce-floated-in-dnc-rumors-from-gayle-king-on-night-of-chiefs-game/,2024-08-23T12:41:48Z,0.0
124,"Nifty formed a small negative candle on Friday, with an ongoing trend of higher highs and lows. The index shows a choppy but positive bias, potentially reaching 25,000-25,100 soon. Immediate support is at 24,650. Weekly charts indicate a positive candle and a…",https://economictimes.indiatimes.com/markets/stocks/news/tech-view-nifty-eyeing-25k-in-monthly-expiry-week-heres-how-to-trade-on-monday/articleshow/112741820.cms,2024-08-23T12:23:10Z,0.0
125,Beta Package to implement REST API of Global Datafeeds,https://pypi.org/project/gfdl-rest/,2024-08-23T12:10:50Z,0.0
126,"Though smartphone cameras can snap stunning images, most pros will haul a dedicated camera to assignments. Space inside camera bags is at a premium, but a nifty lens from Samyang could lighten the load by allowing optical elements to be swapped out.Continue R…",https://newatlas.com/photography/samyang-remaster-slim/,2024-08-23T12:02:09Z,0.0
127,"The domestic equity benchmarks closed almost flat today, awaiting clues on interest rate cuts from US Fed Chair Powell's speech at Jackson Hole. Investors are cautious about the timing, size and pace of these cuts. The Nifty50 held the 24,800 level. Realty, m…",https://www.business-standard.com/markets/capital-market-news/barometers-end-flat-ahead-of-powell-s-speech-nifty-holds-24-800-mark-124082300864_1.html,2024-08-23T11:58:00Z,0.0
128,The Nifty Pharma index closed 0.08 per cent  down  at 22527.85.,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-nifty-pharma-index-falls-0-08/articleshow/112740661.cms,2024-08-23T11:51:42Z,0.0
129,"In the Nifty pack, 21 stocks closed in the green, while 29 stocks ended in the red.",https://economictimes.indiatimes.com/markets/stocks/stock-watch/sensex-rises-but-these-stocks-fell-5-or-more-in-fridays-session/articleshow/112740539.cms,2024-08-23T11:46:36Z,-0.869526207447052
130,"Indian stock markets close flat as investors await US Fed Chair's speech at Jackson Hole; Sensex up 0.04%, Nifty up 0.05%.",https://www.thehindubusinessline.com/markets/markets-end-flat-as-sensex-and-nifty-post-marginal-gains-amid-cautious-trading/article68558477.ece,2024-08-23T11:45:28Z,-0.7463163733482361
131,The 30-share BSE Sensex closed  up  33.02 points at 81086.21,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-mining-stocks-up-as-market-rises/articleshow/112740186.cms,2024-08-23T11:36:25Z,0.0
132,"Investing.com – India stocks were higher after the close on Friday, as gains in the Auto, IT and Capital Goods sectors led shares higher.",https://finance.yahoo.com/news/india-stocks-higher-close-trade-113505503.html,2024-08-23T11:35:05Z,0.0
133,The 30-share BSE Sensex closed  up  33.02 points at 81086.21,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-sugar-stocks-down-as-market-rises/articleshow/112739990.cms,2024-08-23T11:31:18Z,-0.7933036088943481
134,The 30-share BSE Sensex closed  up  33.02 points at 81086.21,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-power-stocks-down-as-market-rises/articleshow/112739812.cms,2024-08-23T11:26:07Z,-0.4907393455505371
135,"ONGC,  Wipro,  Divis Labs,  LTIMindtree and  Asian Paints were among the top losers on NSE in today's trade.",https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-stocks-that-hit-52-week-lows-on-nse-in-todays-trade/articleshow/112739633.cms,2024-08-23T11:21:01Z,-0.5473791360855103
136,"Prathamesh Mallya of Ange One suggests allocating 10-15% of your portfolio to gold during uncertain times and highlights silver's rising industrial demand. He also says if you have both gold and silver, in normal times they should each be 6% of your portfolio…",https://economictimes.indiatimes.com/markets/expert-view/in-uncertain-times-like-this-up-to-15-of-your-portfolio-can-be-in-gold-prathamesh-mallya/articleshow/112739028.cms,2024-08-23T11:18:52Z,0.0
137,The 30-share BSE Sensex closed  up  33.02 points at 81086.21,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-fmcg-stocks-down-as-market-rises/articleshow/112739408.cms,2024-08-23T11:15:56Z,-0.7076717615127563
138,The NSE Nifty index closed 11.66 points  up  at 24823.15,https://economictimes.indiatimes.com/markets/stocks/stock-watch/share-market-update-most-active-stocks-of-the-day-in-terms-of-traded-value/articleshow/112739220.cms,2024-08-23T11:10:50Z,0.0
139,The NSE Nifty index closed 11.66 points  up  at 24823.15,https://economictimes.indiatimes.com/markets/stocks/stock-watch/share-market-update-most-active-stocks-in-todays-market-in-terms-of-volume/articleshow/112738836.cms,2024-08-23T11:00:40Z,0.0
